,timestamp,rate
0,2018-04-08T00:00:00Z,1.001000000000000000000000000000000
1,2018-04-09T00:00:00Z,1.006969342377773458685622713312858
2,2018-04-10T00:00:00Z,1.0017000000000000000000000000000000
3,2018-04-11T00:00:00Z,1.005000000000000000000000000000000
4,2018-04-12T00:00:00Z,1.002000000000000000000000000000000
5,2018-04-13T00:00:00Z,0.998000000000000000000000000000000
6,2018-04-14T00:00:00Z,0.99999000000000000000000000000000000
7,2018-04-15T00:00:00Z,1.005000000000000000000000000000000
8,2018-04-16T00:00:00Z,1.002000000000000000000000000000000
9,2018-04-17T00:00:00Z,0.998185847082875787112754680340669
10,2018-04-18T00:00:00Z,0.99757076617990108915351021816356474
11,2018-04-19T00:00:00Z,1.003000000000000000000000000000000
12,2018-04-20T00:00:00Z,0.998000000000000000000000000000000
13,2018-04-21T00:00:00Z,0.998000000000000000000000000000000
14,2018-04-22T00:00:00Z,0.9945000000000000000000000000000000
15,2018-04-23T00:00:00Z,0.9999000000000000000000000000000000
16,2018-04-24T00:00:00Z,0.99999000000000000000000000000000000
17,2018-04-25T00:00:00Z,0.9996000000000000000000000000000000
18,2018-04-26T00:00:00Z,1.00000000000000000000000000000000
19,2018-04-27T00:00:00Z,1.0019000000000000000000000000000000
20,2018-04-28T00:00:00Z,0.9962000000000000000000000000000000
21,2018-04-29T00:00:00Z,1.0021000000000000000000000000000000
22,2018-04-30T00:00:00Z,1.0020890982218873497725184060529806
23,2018-05-01T00:00:00Z,0.99731000000000000000000000000000000
24,2018-05-02T00:00:00Z,0.99689308470017339174467148661932575
25,2018-05-03T00:00:00Z,0.998000000000000000000000000000000
26,2018-05-04T00:00:00Z,0.9988000000000000000000000000000000
27,2018-05-05T00:00:00Z,1.0075000000000000000000000000000000
28,2018-05-06T00:00:00Z,1.005000000000000000000000000000000
29,2018-05-07T00:00:00Z,0.99713000000000000000000000000000000
30,2018-05-08T00:00:00Z,0.997000000000000000000000000000000
31,2018-05-09T00:00:00Z,1.0019000000000000000000000000000000
32,2018-05-10T00:00:00Z,0.998000000000000000000000000000000
33,2018-05-11T00:00:00Z,1.001000000000000000000000000000000
34,2018-05-12T00:00:00Z,0.99610262367197880253508699143259652
35,2018-05-13T00:00:00Z,1.0022000000000000000000000000000000
36,2018-05-14T00:00:00Z,0.9976000000000000000000000000000000
37,2018-05-15T00:00:00Z,1.0017814319499094508839251308099280
38,2018-05-16T00:00:00Z,0.9972000000000000000000000000000000
39,2018-05-17T00:00:00Z,1.0015000000000000000000000000000000
40,2018-05-18T00:00:00Z,1.005000000000000000000000000000000
41,2018-05-19T00:00:00Z,1.0020109037169477339723739135998217
42,2018-05-20T00:00:00Z,1.001200000000000000000000000000000000
43,2018-05-21T00:00:00Z,0.9978000000000000000000000000000000
44,2018-05-22T00:00:00Z,0.998000000000000000000000000000000
45,2018-05-23T00:00:00Z,0.997000000000000000000000000000000
46,2018-05-24T00:00:00Z,1.002000000000000000000000000000000
47,2018-05-25T00:00:00Z,0.99916000000000000000000000000000000
48,2018-05-26T00:00:00Z,0.997000000000000000000000000000000
49,2018-05-27T00:00:00Z,0.99975215780212595484082635489347686
50,2018-05-28T00:00:00Z,0.999000000000000000000000000000000
51,2018-05-29T00:00:00Z,0.9901000000000000000000000000000000
52,2018-05-31T00:00:00Z,0.994000000000000000000000000000000
53,2018-06-01T00:00:00Z,0.99899000000000000000000000000000000
54,2018-06-02T00:00:00Z,0.9911000000000000000000000000000000
55,2018-06-03T00:00:00Z,1.0009000000000000000000000000000000
56,2018-06-04T00:00:00Z,0.99846000000000000000000000000000000
57,2018-06-05T00:00:00Z,0.99212000000000000000000000000000000
58,2018-06-06T00:00:00Z,0.99990000000000000000000000000000
59,2018-06-07T00:00:00Z,0.998000000000000000000000000000000
60,2018-06-08T00:00:00Z,0.996000000000000000000000000000000
61,2018-06-09T00:00:00Z,0.997000000000000000000000000000000
62,2018-06-10T00:00:00Z,0.988000000000000000000000000000000
63,2018-06-11T00:00:00Z,0.9998000000000000000000000000000000
64,2018-06-12T00:00:00Z,0.9997000000000000000000000000000000
65,2018-06-13T00:00:00Z,0.99352000000000000000000000000000000
66,2018-06-14T00:00:00Z,0.99000000000000000000000000000000
67,2018-06-15T00:00:00Z,0.9994455105611332232417583496474386
68,2018-06-16T00:00:00Z,0.9989000000000000000000000000000000
69,2018-06-17T00:00:00Z,0.9903858482759495302943995705065676
70,2018-06-18T00:00:00Z,0.989000000000000000000000000000000
71,2018-06-19T00:00:00Z,0.98902000000000000000000000000000000
72,2018-06-20T00:00:00Z,0.990500000000000000000000000000000000
73,2018-06-21T00:00:00Z,0.99666000000000000000000000000000000
74,2018-06-22T00:00:00Z,0.9905185710861307816984049217317824
75,2018-06-23T00:00:00Z,0.99364000000000000000000000000000000
76,2018-06-24T00:00:00Z,0.99101153339098020084713947399665929
77,2018-06-25T00:00:00Z,0.99201000000000000000000000000000000
78,2018-06-26T00:00:00Z,0.99202000000000000000000000000000000
79,2018-06-27T00:00:00Z,0.99204000000000000000000000000000000
80,2018-06-28T00:00:00Z,0.9902000000000000000000000000000000
81,2018-06-29T00:00:00Z,0.99018000000000000000000000000000000
82,2018-06-30T00:00:00Z,0.99020218058873914043817717562074395
83,2018-07-01T00:00:00Z,0.99021000000000000000000000000000000
84,2018-07-02T00:00:00Z,0.9899000000000000000000000000000000
85,2018-07-03T00:00:00Z,0.9902000000000000000000000000000000
86,2018-07-04T00:00:00Z,0.99052000000000000000000000000000000
87,2018-07-05T00:00:00Z,0.99053000000000000000000000000000000
