,timestamp,rate
0,2017-03-30T00:00:00Z,0.999000000000000000000000000000000
1,2017-03-31T00:00:00Z,1.0009000000000000000000000000000000
2,2017-04-01T00:00:00Z,0.9983000000000000000000000000000000
3,2017-04-02T00:00:00Z,1.0008000000000000000000000000000000
4,2017-04-03T00:00:00Z,0.999100000000000000000000000000000
5,2017-04-04T00:00:00Z,1.00000000000000000000000000000000
6,2017-04-05T00:00:00Z,1.0014000000000000000000000000000000
7,2017-04-06T00:00:00Z,0.9996000000000000000000000000000000
8,2017-04-07T00:00:00Z,0.9991000000000000000000000000000000
9,2017-04-08T00:00:00Z,0.999000000000000000000000000000000
10,2017-04-09T00:00:00Z,0.99800000000000000000000000000000
11,2017-04-10T00:00:00Z,0.9958000000000000000000000000000000
12,2017-04-11T00:00:00Z,0.9974000000000000000000000000000000
13,2017-04-12T00:00:00Z,0.9932000000000000000000000000000000
14,2017-04-13T00:00:00Z,0.9939000000000000000000000000000000
15,2017-04-14T00:00:00Z,0.9899000000000000000000000000000000
16,2017-04-15T00:00:00Z,0.9896000000000000000000000000000000
17,2017-04-16T00:00:00Z,0.9515000000000000000000000000000000
18,2017-04-17T00:00:00Z,0.9392000000000000000000000000000000
19,2017-04-18T00:00:00Z,0.945000000000000000000000000000000
20,2017-04-19T00:00:00Z,0.946000000000000000000000000000000
21,2017-04-20T00:00:00Z,0.949000000000000000000000000000000
22,2017-04-21T00:00:00Z,0.9363000000000000000000000000000000
23,2017-04-22T00:00:00Z,0.915000000000000000000000000000000
24,2017-04-23T00:00:00Z,0.915000000000000000000000000000000
25,2017-04-24T00:00:00Z,0.915000000000000000000000000000000
26,2017-04-25T00:00:00Z,0.904000000000000000000000000000000
27,2017-04-26T00:00:00Z,0.9201000000000000000000000000000000
28,2017-04-27T00:00:00Z,0.92000000000000000000000000000000
29,2017-04-28T00:00:00Z,0.94000000000000000000000000000000
30,2017-04-29T00:00:00Z,0.931000000000000000000000000000000
31,2017-04-30T00:00:00Z,0.935000000000000000000000000000000
32,2017-05-01T00:00:00Z,0.915600000000000000000000000000000
33,2017-05-02T00:00:00Z,0.9283000000000000000000000000000000
34,2017-05-03T00:00:00Z,0.9347000000000000000000000000000000
35,2017-05-04T00:00:00Z,0.959000000000000000000000000000000
36,2017-05-05T00:00:00Z,0.97900000000000000000000000000000
37,2017-05-06T00:00:00Z,0.983000000000000000000000000000000
38,2017-05-07T00:00:00Z,0.9281000000000000000000000000000000
39,2017-05-08T00:00:00Z,0.971100000000000000000000000000000
40,2017-05-09T00:00:00Z,0.97000000000000000000000000000000
41,2017-05-10T00:00:00Z,0.994000000000000000000000000000000
42,2017-05-11T00:00:00Z,0.9725000000000000000000000000000000
43,2017-05-12T00:00:00Z,0.9811000000000000000000000000000000
44,2017-05-13T00:00:00Z,0.9778000000000000000000000000000000
45,2017-05-14T00:00:00Z,0.98000000000000000000000000000000
46,2017-05-15T00:00:00Z,0.9773000000000000000000000000000000
47,2017-05-16T00:00:00Z,0.9897000000000000000000000000000000
48,2017-05-17T00:00:00Z,0.9766000000000000000000000000000000
49,2017-05-18T00:00:00Z,0.9799000000000000000000000000000000
50,2017-05-19T00:00:00Z,0.9983000000000000000000000000000000
51,2017-05-20T00:00:00Z,0.99000000000000000000000000000000
52,2017-05-21T00:00:00Z,0.9956000000000000000000000000000000
53,2017-05-22T00:00:00Z,1.00000000000000000000000000000000
54,2017-05-23T00:00:00Z,0.999000000000000000000000000000000
55,2017-05-24T00:00:00Z,1.01000000000000000000000000000000
56,2017-05-25T00:00:00Z,1.00000000000000000000000000000000
57,2017-05-26T00:00:00Z,1.0235000000000000000000000000000000
58,2017-05-27T00:00:00Z,1.0044000000000000000000000000000000
59,2017-05-28T00:00:00Z,1.0025000000000000000000000000000000
60,2017-05-29T00:00:00Z,1.0395000000000000000000000000000000
61,2017-05-30T00:00:00Z,1.02000000000000000000000000000000
62,2017-05-31T00:00:00Z,1.0571000000000000000000000000000000
63,2017-06-01T00:00:00Z,1.04000000000000000000000000000000
64,2017-06-02T00:00:00Z,1.0323000000000000000000000000000000
65,2017-06-03T00:00:00Z,1.0281000000000000000000000000000000
66,2017-06-04T00:00:00Z,1.0176000000000000000000000000000000
67,2017-06-05T00:00:00Z,1.0189000000000000000000000000000000
68,2017-06-06T00:00:00Z,1.0126000000000000000000000000000000
69,2017-06-07T00:00:00Z,1.0186000000000000000000000000000000
70,2017-06-08T00:00:00Z,1.008000000000000000000000000000000
71,2017-06-09T00:00:00Z,1.0001000000000000000000000000000000
72,2017-06-10T00:00:00Z,1.0032000000000000000000000000000000
73,2017-06-11T00:00:00Z,0.99510000000000000000000000000000
74,2017-06-12T00:00:00Z,1.0026000000000000000000000000000000
75,2017-06-13T00:00:00Z,1.0065000000000000000000000000000000
76,2017-06-14T00:00:00Z,1.0115000000000000000000000000000000
77,2017-06-15T00:00:00Z,1.02100000000000000000000000000000
78,2017-06-16T00:00:00Z,1.0073000000000000000000000000000000
79,2017-06-17T00:00:00Z,1.014000000000000000000000000000000
80,2017-06-18T00:00:00Z,1.0156000000000000000000000000000000
81,2017-06-19T00:00:00Z,1.0011000000000000000000000000000000
82,2017-06-20T00:00:00Z,1.004000000000000000000000000000000
83,2017-06-21T00:00:00Z,1.0065000000000000000000000000000000
84,2017-06-22T00:00:00Z,1.0052000000000000000000000000000000
85,2017-06-23T00:00:00Z,1.0027000000000000000000000000000000
86,2017-06-24T00:00:00Z,1.0206000000000000000000000000000000
87,2017-06-25T00:00:00Z,1.002000000000000000000000000000000
